line time mass lg(L) lg(Teff) 1H_surf 4He_surf 12C_surf 13C_surf 14N_surf 16O_surf 17O_surf 18O_surf 20Ne_surf 22Ne_surf 26Al_surf Mcc/Mt lg(Teff) lg(Md) lg(rhoc) lg(Tc) 1H_cen 4He_cen 12C_cen 13C_cen 14N_cen 16O_cen 17O_cen 18O_cen 20Ne_cen 22Ne_cen 26Al_cen Omeg_surf Omeg_cen Rp/Req Md/Md(0) v_crit1 v_crit2 v_equa Om/Om_cr Gamma_Ed lg(Mdot_mech) L_tot 
300 0.426247297617131E+07 17.371015 5.699490 4.573306 0.0000000E+00 0.9863187E+00 1.2864811E-04 3.4791647E-05 8.1042496E-03 8.9838131E-05 1.2428464E-07 1.0315163E-10 1.7479535E-03 1.4795592E-05 1.870E-06 0.7820 5.098527 -4.323 2.851580 8.392310 0.0000000E+00 0.1192241E+00 4.1165185E-01 2.3574108E-11 2.0877080E-13 4.5058766E-01 2.9345301E-13 2.3246427E-13 1.7989154E-03 1.0151845E-02 1.931E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.442988 0.0000000E+00 0.0000000000E+00
301 0.426373302364220E+07 17.311383 5.697256 4.570471 0.0000000E+00 0.9835922E+00 1.7045928E-03 3.4783737E-05 8.0762283E-03 1.2244577E-03 1.2437687E-07 6.3414765E-08 1.7480213E-03 5.2994657E-05 1.861E-06 0.7783 5.088194 -4.329 2.854362 8.392937 0.0000000E+00 0.1168403E+00 4.0932387E-01 2.3760149E-11 1.7742870E-13 4.5528632E-01 2.4986763E-13 1.9686694E-13 1.8013356E-03 1.0093842E-02 1.611E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.442233 0.0000000E+00 0.0000000000E+00
302 0.426499662551575E+07 17.273623 5.697319 4.629959 0.0000000E+00 0.7852367E+00 1.1632695E-01 2.6132058E-05 6.0734047E-03 8.3764958E-02 9.3732942E-08 4.6694624E-06 1.7517898E-03 2.8311055E-03 1.408E-06 0.7784 5.134855 -4.430 2.858419 8.394117 0.0000000E+00 0.1144422E+00 4.0692196E-01 2.4590655E-11 1.3928995E-13 4.6007251E-01 2.1977275E-13 1.4712189E-13 1.8039411E-03 1.0033042E-02 1.330E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.443265 0.0000000E+00 0.0000000000E+00
303 0.426627067262032E+07 17.225332 5.695856 4.696881 0.0000000E+00 0.3988529E+00 3.3960385E-01 9.2337420E-06 2.1722269E-03 2.4454858E-01 3.3834841E-08 1.3641753E-05 1.7591241E-03 8.2426837E-03 5.287E-07 0.7815 5.164699 -4.553 2.860663 8.394688 0.0000000E+00 0.1120500E+00 4.0445891E-01 2.4697007E-11 1.1970046E-13 4.6491333E-01 1.7953257E-13 1.3586342E-13 1.8067257E-03 9.9698295E-03 1.091E-09 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.443013 0.0000000E+00 0.0000000000E+00
304 0.426752383370678E+07 17.206688 5.696539 4.837072 0.0000000E+00 0.1976783E+00 4.5583855E-01 3.3274702E-07 1.2141323E-04 3.2827078E-01 2.6183257E-09 3.2216253E-05 1.7629424E-03 1.1074060E-02 7.159E-08 0.7823 5.164254 -5.051 2.863926 8.395740 0.0000000E+00 0.1096788E+00 4.0195336E-01 2.5236293E-11 1.0105164E-13 4.6977499E-01 1.5037874E-13 1.1527582E-13 1.8096964E-03 9.9043028E-03 8.879E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.444190 0.0000000E+00 0.0000000000E+00
305 0.426879788081134E+07 17.195348 5.696664 4.837154 0.0000000E+00 0.1976783E+00 4.5583855E-01 3.3274702E-07 1.2141323E-04 3.2827078E-01 2.6183257E-09 3.2216253E-05 1.7629424E-03 1.1074060E-02 7.150E-08 0.7803 5.164412 -5.051 2.866392 8.396531 0.0000000E+00 0.1072737E+00 3.9934144E-01 2.5519538E-11 8.5412953E-14 4.7477597E-01 1.2392574E-13 9.8289539E-14 1.8129304E-03 9.8349534E-03 7.140E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.444612 0.0000000E+00 0.0000000000E+00
306 0.427005104189780E+07 17.184191 5.696781 4.837239 0.0000000E+00 0.1976783E+00 4.5583855E-01 3.3274702E-07 1.2141323E-04 3.2827078E-01 2.6183257E-09 3.2216253E-05 1.7629424E-03 1.1074060E-02 7.142E-08 0.7789 5.164572 -5.050 2.868863 8.397324 0.0000000E+00 0.1049146E+00 3.9670761E-01 2.5798942E-11 7.2392536E-14 4.7975246E-01 1.0162337E-13 8.4284310E-14 1.8163270E-03 9.7641127E-03 5.714E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.445020 0.0000000E+00 0.0000000000E+00
307 0.427132508900237E+07 17.172846 5.696849 4.837339 0.0000000E+00 0.1976783E+00 4.5583855E-01 3.3274702E-07 1.2141323E-04 3.2827078E-01 2.6183257E-09 3.2216253E-05 1.7629424E-03 1.1074060E-02 7.133E-08 0.7785 5.164755 -5.050 2.871403 8.398140 0.0000000E+00 0.1025231E+00 3.9396379E-01 2.6078205E-11 6.1195967E-14 4.8487026E-01 8.2361124E-14 7.2377848E-14 1.8200169E-03 9.6892996E-03 4.517E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.445384 0.0000000E+00 0.0000000000E+00
308 0.427259913610694E+07 17.161500 5.696946 4.837547 0.0000000E+00 0.1976783E+00 4.5583855E-01 3.3274702E-07 1.2141323E-04 3.2827078E-01 2.6183257E-09 3.2216253E-05 1.7629424E-03 1.1074060E-02 7.124E-08 0.7782 5.165126 -5.050 2.873981 8.398975 0.0000000E+00 0.1001430E+00 3.9115783E-01 2.6358343E-11 5.1729731E-14 4.9003802E-01 6.6198075E-14 6.2437090E-14 1.8239589E-03 9.6116705E-03 3.540E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.445778 0.0000000E+00 0.0000000000E+00
309 0.427389406922961E+07 17.149965 5.697003 4.837661 0.0000000E+00 0.1976783E+00 4.5583855E-01 3.3274702E-07 1.2141323E-04 3.2827078E-01 2.6183257E-09 3.2216253E-05 1.7629424E-03 1.1074060E-02 7.115E-08 0.7780 5.165331 -5.050 2.876601 8.399819 0.0000000E+00 0.9774254E-01 3.8825003E-01 2.6621358E-11 4.3622809E-14 4.9532690E-01 5.2554654E-14 5.4043368E-14 1.8282287E-03 9.5300454E-03 2.740E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.446136 0.0000000E+00 0.0000000000E+00
310 0.427518900235228E+07 17.138430 5.697056 4.837780 0.0000000E+00 0.1976783E+00 4.5583855E-01 3.3274702E-07 1.2141323E-04 3.2827078E-01 2.6183257E-09 3.2216253E-05 1.7629424E-03 1.1074060E-02 7.106E-08 0.7778 5.165543 -5.050 2.879279 8.400682 0.0000000E+00 0.9536133E-01 3.8528685E-01 2.6882681E-11 3.6785682E-14 5.0065111E-01 4.1375349E-14 4.7069476E-14 1.8327839E-03 9.4455938E-03 2.103E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.446491 0.0000000E+00 0.0000000000E+00
311 0.427650482149307E+07 17.126707 5.697124 4.837911 0.0000000E+00 0.1976783E+00 4.5583855E-01 3.3274702E-07 1.2141323E-04 3.2827078E-01 2.6183257E-09 3.2216253E-05 1.7629424E-03 1.1074060E-02 7.097E-08 0.7775 5.165777 -5.050 2.882043 8.401574 0.0000000E+00 0.9296146E-01 3.8221952E-01 2.7139587E-11 3.0935267E-14 5.0609693E-01 3.2157481E-14 4.1208483E-14 1.8377276E-03 9.3568006E-03 1.593E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.446866 0.0000000E+00 0.0000000000E+00
312 0.427781437482842E+07 17.115039 5.697182 4.838228 0.0000000E+00 0.1976514E+00 4.5585408E-01 3.3154275E-07 1.2113637E-04 3.2828198E-01 2.6141491E-09 3.2220707E-05 1.7629429E-03 1.1074440E-02 7.082E-08 0.7775 5.166172 -5.050 2.884857 8.402487 0.0000000E+00 0.9059364E-01 3.7911032E-01 2.7147994E-11 2.8075009E-14 5.1155175E-01 2.4533779E-14 3.7657197E-14 1.8429895E-03 9.2653857E-03 1.199E-10 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.447231 0.0000000E+00 0.0000000000E+00
313 0.427914690278369E+07 17.103173 5.697237 4.838442 0.0000000E+00 0.1975616E+00 4.5590599E-01 3.2751838E-07 1.2021117E-04 3.2831937E-01 2.6001923E-09 3.2235591E-05 1.7629446E-03 1.1075711E-02 7.053E-08 0.7773 5.166415 -5.050 2.887712 8.403408 0.0000000E+00 0.8820508E-01 3.7589019E-01 2.7371886E-11 2.3566456E-14 5.1713690E-01 1.8685081E-14 3.3416503E-14 1.8487166E-03 9.1691925E-03 8.906E-11 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.447598 0.0000000E+00 0.0000000000E+00
314 0.428052537997880E+07 17.090905 5.697292 4.838669 0.0000000E+00 0.1974717E+00 4.5595794E-01 3.2349052E-07 1.1928517E-04 3.2835680E-01 2.5862234E-09 3.2250489E-05 1.7629463E-03 1.1076983E-02 7.024E-08 0.7806 5.166680 -5.051 2.890678 8.404366 0.0000000E+00 0.8581533E-01 3.7257645E-01 2.7595357E-11 1.9662990E-14 5.2281549E-01 1.4197732E-14 2.9840851E-14 1.8549395E-03 9.0684760E-03 6.595E-11 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.447976 0.0000000E+00 0.0000000000E+00
315 0.428188088255400E+07 17.078851 5.697349 4.838896 0.0000000E+00 0.1973862E+00 4.5600733E-01 3.1966145E-07 1.1840488E-04 3.2839239E-01 2.5729439E-09 3.2264651E-05 1.7629479E-03 1.1078193E-02 6.995E-08 0.7805 5.166952 -5.051 2.893716 8.405348 0.0000000E+00 0.8343353E-01 3.6919263E-01 2.7806436E-11 1.6452536E-14 5.2855506E-01 1.0559217E-14 2.7007244E-14 1.8616216E-03 8.9640198E-03 4.779E-11 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.448351 0.0000000E+00 0.0000000000E+00
316 0.428323638512919E+07 17.066804 5.697413 4.839116 0.0000000E+00 0.1973035E+00 4.5605507E-01 3.1596044E-07 1.1755402E-04 3.2842678E-01 2.5601085E-09 3.2278339E-05 1.7629495E-03 1.1079362E-02 6.968E-08 0.7787 5.167218 -5.051 2.896816 8.406348 0.0000000E+00 0.8107075E-01 3.6574795E-01 2.8007173E-11 1.3766602E-14 5.3433527E-01 7.7699867E-15 2.4737017E-14 1.8688047E-03 8.8558989E-03 3.428E-11 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.448733 0.0000000E+00 0.0000000000E+00
317 0.428461486232430E+07 17.054561 5.697546 4.839545 0.0000000E+00 0.1971859E+00 4.5612304E-01 3.1069042E-07 1.1634246E-04 3.2847575E-01 2.5418317E-09 3.2297831E-05 1.7629517E-03 1.1081026E-02 6.932E-08 0.7722 5.167669 -5.052 2.900031 8.407391 0.0000000E+00 0.7868239E-01 3.6217523E-01 2.8194772E-11 1.1480772E-14 5.4026728E-01 5.6198236E-15 2.2910581E-14 1.8766901E-03 8.7418069E-03 2.416E-11 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.449194 0.0000000E+00 0.0000000000E+00
318 0.428601631413933E+07 17.042125 5.697665 4.839805 0.0000000E+00 0.1970690E+00 4.5619057E-01 3.0545493E-07 1.1513883E-04 3.2852441E-01 2.5236746E-09 3.2317194E-05 1.7629540E-03 1.1082680E-02 6.897E-08 0.7769 5.167958 -5.052 2.903397 8.408477 0.0000000E+00 0.7627102E-01 3.5847341E-01 2.8368470E-11 9.5481363E-15 5.4634947E-01 3.9932659E-15 2.1471022E-14 1.8853512E-03 8.6215583E-03 1.672E-11 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.449644 0.0000000E+00 0.0000000000E+00
319 0.428739479133444E+07 17.029902 5.697793 4.840067 0.0000000E+00 0.1969579E+00 4.5625475E-01 3.0047897E-07 1.1399486E-04 3.2857065E-01 2.5064176E-09 3.2335598E-05 1.7629561E-03 1.1084252E-02 6.863E-08 0.7765 5.168262 -5.052 2.906788 8.409574 0.0000000E+00 0.7390791E-01 3.5475162E-01 2.8524212E-11 7.9633082E-15 5.5240225E-01 2.8148505E-15 2.0401348E-14 1.8946009E-03 8.4985359E-03 1.149E-11 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.450099 0.0000000E+00 0.0000000000E+00
320 0.428879624314946E+07 17.017487 5.697912 4.840640 0.0000000E+00 0.1967937E+00 4.5634767E-01 2.8641859E-07 1.1044963E-04 3.2864013E-01 2.4771120E-09 3.3437737E-05 1.7629593E-03 1.1088167E-02 6.817E-08 0.7762 5.168738 -5.053 2.910327 8.410724 0.0000000E+00 0.7152352E-01 3.5090001E-01 2.8672233E-11 6.6201023E-15 5.5860395E-01 1.9475668E-15 1.9609998E-14 1.9047898E-03 8.3689476E-03 7.751E-12 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.450551 0.0000000E+00 0.0000000000E+00
321 0.429022066958441E+07 17.004891 5.698012 4.841055 0.0000000E+00 0.1965350E+00 4.5649173E-01 2.5638819E-07 1.0268528E-04 3.2875090E-01 2.4264866E-09 3.6437543E-05 1.7629643E-03 1.1096206E-02 6.748E-08 0.7758 5.169079 -5.054 2.913977 8.411906 0.0000000E+00 0.6912298E-01 3.4692224E-01 2.8775098E-11 5.4879497E-15 5.6494569E-01 1.3214456E-15 1.9049157E-14 1.9160127E-03 8.2327640E-03 5.131E-12 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.450989 0.0000000E+00 0.0000000000E+00
322 0.429164509601936E+07 16.992321 5.698121 4.841475 0.0000000E+00 0.1962855E+00 4.5663068E-01 2.2742243E-07 9.5196201E-05 3.2885774E-01 2.3776561E-09 3.9330999E-05 1.7629692E-03 1.1103959E-02 6.682E-08 0.7743 5.169444 -5.055 2.917699 8.413112 0.0000000E+00 0.6676060E-01 3.4290722E-01 2.8875312E-11 4.5488474E-15 5.7128489E-01 8.8917883E-16 1.8704827E-14 1.9281267E-03 8.0928249E-03 3.369E-12 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.451435 0.0000000E+00 0.0000000000E+00
323 0.429311547169414E+07 16.979373 5.698265 4.841905 0.0000000E+00 0.1960374E+00 4.5676890E-01 1.9861033E-07 8.7746850E-05 3.2896402E-01 2.3290845E-09 4.2209105E-05 1.7629741E-03 1.1111672E-02 6.615E-08 0.7755 5.169832 -5.056 2.921649 8.414391 0.0000000E+00 0.6434649E-01 3.3869938E-01 2.8946052E-11 3.7471450E-15 5.7786537E-01 5.8415598E-16 1.8532719E-14 1.9417397E-03 7.9434472E-03 2.161E-12 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.451930 0.0000000E+00 0.0000000000E+00
324 0.429456287274901E+07 16.966652 5.698389 4.842644 0.0000000E+00 0.1957606E+00 4.5692262E-01 1.6500324E-07 7.9031237E-05 3.2908280E-01 2.2740792E-09 4.5655230E-05 1.7629795E-03 1.1120624E-02 6.543E-08 0.7751 5.170396 -5.057 2.925674 8.415701 0.0000000E+00 0.6196622E-01 3.3444714E-01 2.9005562E-11 3.0951792E-15 5.8445441E-01 3.7734026E-16 1.8531167E-14 1.9565205E-03 7.7897121E-03 1.364E-12 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.452398 0.0000000E+00 0.0000000000E+00
325 0.429601027380387E+07 16.953964 5.698524 4.843140 0.0000000E+00 0.1954568E+00 4.5709104E-01 1.2699289E-07 6.9154448E-05 3.2921338E-01 2.2130639E-09 4.9617466E-05 1.7629855E-03 1.1130716E-02 6.464E-08 0.7744 5.170813 -5.058 2.929791 8.417037 0.0000000E+00 0.5960802E-01 3.3012959E-01 2.9018691E-11 2.5568777E-15 5.9108431E-01 2.4004966E-16 1.8651801E-14 1.9726751E-03 7.6307641E-03 8.488E-13 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.452877 0.0000000E+00 0.0000000000E+00
326 0.429750362409858E+07 16.940905 5.698683 4.843654 0.0000000E+00 0.1951548E+00 4.5725842E-01 8.9217568E-08 5.9338731E-05 3.2934314E-01 2.1524258E-09 5.3555202E-05 1.7629914E-03 1.1140746E-02 6.386E-08 0.7753 5.171263 -5.059 2.934139 8.418449 0.0000000E+00 0.5721665E-01 3.2564224E-01 2.9019547E-11 2.0991855E-15 5.9791339E-01 1.4920209E-16 1.8893787E-14 1.9908245E-03 7.4624519E-03 5.165E-13 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.453392 0.0000000E+00 0.0000000000E+00
327 0.429900616424126E+07 16.927797 5.698855 4.844169 0.0000000E+00 0.1948625E+00 4.5742045E-01 5.2649490E-08 4.9836710E-05 3.2946877E-01 2.0937255E-09 5.7367094E-05 1.7629972E-03 1.1150455E-02 6.310E-08 0.7739 5.171731 -5.060 2.938685 8.419925 0.0000000E+00 0.5481691E-01 3.2102709E-01 2.8732381E-11 1.8581671E-15 6.0487504E-01 8.9650498E-17 1.9033950E-14 2.0110584E-03 7.2861834E-03 3.084E-13 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.453923 0.0000000E+00 0.0000000000E+00
328 0.430049721707399E+07 16.914814 5.699095 4.844680 0.0000000E+00 0.1947049E+00 4.5750724E-01 3.2912574E-08 4.4426820E-05 3.2953697E-01 2.0607782E-09 5.9429614E-05 1.7630003E-03 1.1156128E-02 6.265E-08 0.7734 5.172397 -5.060 2.943345 8.421445 0.0000000E+00 0.5245039E-01 3.1636502E-01 2.8673917E-11 1.5251571E-15 6.1184734E-01 5.3825615E-17 1.9438337E-14 2.0333036E-03 7.1046658E-03 1.819E-13 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.454522 0.0000000E+00 0.0000000000E+00
329 0.430201354198863E+07 16.901616 5.699284 4.845029 0.0000000E+00 0.1946459E+00 4.5753888E-01 2.5504210E-08 4.2004180E-05 3.2956313E-01 2.0466486E-09 6.0210931E-05 1.7630016E-03 1.1158862E-02 6.243E-08 0.7728 5.172933 -5.060 2.948215 8.423030 0.0000000E+00 0.5006680E-01 3.1155646E-01 2.8576081E-11 1.2476816E-15 6.1897861E-01 3.1483269E-17 1.9922436E-14 2.0583400E-03 6.9138812E-03 1.047E-13 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.455076 0.0000000E+00 0.0000000000E+00
330 0.430355513898518E+07 16.888200 5.699479 4.845397 0.0000000E+00 0.1945880E+00 4.5756991E-01 1.8242411E-08 3.9629469E-05 3.2958877E-01 2.0327985E-09 6.0976792E-05 1.7630029E-03 1.1161542E-02 6.221E-08 0.7710 5.173503 -5.060 2.953313 8.424690 0.0000000E+00 0.4768436E-01 3.0663500E-01 2.8446112E-11 1.0170478E-15 6.2621695E-01 1.8049738E-17 2.0477718E-14 2.0864457E-03 6.7147941E-03 5.925E-14 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.455642 0.0000000E+00 0.0000000000E+00
331 0.430512200806364E+07 16.874565 5.699718 4.845778 0.0000000E+00 0.1945314E+00 4.5760027E-01 1.1134957E-08 3.7305230E-05 3.2961387E-01 2.0192428E-09 6.1726374E-05 1.7630041E-03 1.1164164E-02 6.199E-08 0.7719 5.174104 -5.060 2.958727 8.426451 0.0000000E+00 0.4526809E-01 3.0152639E-01 2.8273319E-11 8.2595808E-16 6.3366998E-01 9.9784370E-18 2.1106038E-14 2.1185715E-03 6.5040736E-03 3.241E-14 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.456261 0.0000000E+00 0.0000000000E+00
332 0.430666360506018E+07 16.861150 5.699997 4.846268 0.0000000E+00 0.1944952E+00 4.5761917E-01 6.5901147E-09 3.5600834E-05 3.2963023E-01 2.0095937E-09 6.2209666E-05 1.7630049E-03 1.1166177E-02 6.182E-08 0.7712 5.174922 -5.060 2.964283 8.428267 0.0000000E+00 0.4290736E-01 2.9641947E-01 2.8067648E-11 6.7270874E-16 6.4106147E-01 5.4503160E-18 2.1779705E-14 2.1541254E-03 6.2892033E-03 1.758E-14 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.456917 0.0000000E+00 0.0000000000E+00
333 0.430825574622055E+07 16.847290 5.700259 4.846654 0.0000000E+00 0.1944866E+00 4.5762257E-01 5.4842841E-09 3.4680910E-05 3.2963493E-01 2.0049743E-09 6.2336460E-05 1.7630052E-03 1.1167446E-02 6.170E-08 0.7695 5.175605 -5.060 2.970167 8.430186 0.0000000E+00 0.4050522E-01 2.9110418E-01 2.7818830E-11 5.4432254E-16 6.4869455E-01 2.8766793E-18 2.2515239E-14 2.1952848E-03 6.0611407E-03 9.242E-15 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.457569 0.0000000E+00 0.0000000000E+00
334 0.430984788738092E+07 16.833424 5.700555 4.847047 0.0000000E+00 0.1944783E+00 4.5762585E-01 4.4190999E-09 3.3794799E-05 3.2963946E-01 2.0005247E-09 6.2458593E-05 1.7630055E-03 1.1168667E-02 6.159E-08 0.7702 5.176327 -5.060 2.976356 8.432204 0.0000000E+00 0.3811694E-01 2.8570166E-01 2.7514210E-11 4.4014288E-16 6.5639364E-01 1.4771146E-18 2.3286940E-14 2.2420732E-03 5.8247041E-03 4.749E-15 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.458258 0.0000000E+00 0.0000000000E+00
335 0.431144002854129E+07 16.819550 5.700889 4.847463 0.0000000E+00 0.1944704E+00 4.5762900E-01 3.3937962E-09 3.2941864E-05 3.2964382E-01 1.9962417E-09 6.2576153E-05 1.7630058E-03 1.1169843E-02 6.148E-08 0.7692 5.177093 -5.060 2.982829 8.434317 0.0000000E+00 0.3574405E-01 2.8021718E-01 2.7174800E-11 3.5578526E-16 6.6415088E-01 7.4052121E-19 2.4101430E-14 2.2955195E-03 5.5798609E-03 2.393E-15 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.458989 0.0000000E+00 0.0000000000E+00
336 0.431305744178357E+07 16.805447 5.701254 4.848013 0.0000000E+00 0.1944643E+00 4.5762877E-01 2.8988710E-09 3.1444111E-05 3.2964924E-01 1.9873506E-09 6.2333062E-05 1.7630064E-03 1.1172465E-02 6.138E-08 0.7683 5.178093 -5.059 2.989717 8.436573 0.0000000E+00 0.3335453E-01 2.7457730E-01 2.6791092E-11 2.8650433E-16 6.7206880E-01 3.5863076E-19 2.4964899E-14 2.3578315E-03 5.3229620E-03 1.170E-15 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.459761 0.0000000E+00 0.0000000000E+00
337 0.431470012710777E+07 16.791116 5.701617 4.848500 0.0000000E+00 0.1944584E+00 4.5762838E-01 2.4398851E-09 2.9947340E-05 3.2965459E-01 1.9784280E-09 6.2077867E-05 1.7630069E-03 1.1175101E-02 6.127E-08 0.7682 5.178986 -5.059 2.997035 8.438964 0.0000000E+00 0.3096957E-01 2.6883173E-01 2.6346994E-11 2.2986162E-16 6.8007543E-01 1.6961211E-19 2.5855191E-14 2.4303687E-03 5.0560027E-03 5.616E-16 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.460538 0.0000000E+00 0.0000000000E+00
338 0.431634281243196E+07 16.776773 5.702065 4.849019 0.0000000E+00 0.1944527E+00 4.5762800E-01 1.9984899E-09 2.8507932E-05 3.2965974E-01 1.9698474E-09 6.1832453E-05 1.7630074E-03 1.1177636E-02 6.117E-08 0.7667 5.179944 -5.059 3.004819 8.441509 0.0000000E+00 0.2858532E-01 2.6297515E-01 2.5851195E-11 1.8430556E-16 6.8817742E-01 7.7387947E-20 2.6779293E-14 2.5155020E-03 4.7784672E-03 2.614E-16 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.461407 0.0000000E+00 0.0000000000E+00
339 0.431798549775615E+07 16.762418 5.702557 4.849695 0.0000000E+00 0.1944473E+00 4.5762726E-01 1.6129198E-09 2.6994146E-05 3.2966502E-01 1.9607408E-09 6.1547281E-05 1.7630079E-03 1.1180335E-02 6.106E-08 0.7655 5.181172 -5.058 3.013099 8.444226 0.0000000E+00 0.2621881E-01 2.5705326E-01 2.5314209E-11 1.4767532E-16 6.9630986E-01 3.4456446E-20 2.7736740E-14 2.6156568E-03 4.4922140E-03 1.193E-16 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.462326 0.0000000E+00 0.0000000000E+00
340 0.431967872724416E+07 16.747608 5.703065 4.850328 0.0000000E+00 0.1944418E+00 4.5762582E-01 1.3021252E-09 2.5253060E-05 3.2967086E-01 1.9501277E-09 6.1173607E-05 1.7630085E-03 1.1183497E-02 6.096E-08 0.7650 5.182329 -5.058 3.022103 8.447175 0.0000000E+00 0.2381717E-01 2.5093659E-01 2.4700143E-11 1.1749670E-16 7.0464707E-01 1.4772691E-20 2.8726392E-14 2.7374477E-03 4.1907454E-03 5.264E-17 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.463277 0.0000000E+00 0.0000000000E+00
341 0.432134668465026E+07 16.733004 5.703738 4.850993 0.0000000E+00 0.1944366E+00 4.5762445E-01 1.0078240E-09 2.3604370E-05 3.2967639E-01 1.9400777E-09 6.0819764E-05 1.7630091E-03 1.1186491E-02 6.085E-08 0.7633 5.183560 -5.057 3.031724 8.450329 0.0000000E+00 0.2145232E-01 2.4481553E-01 2.4045506E-11 9.3724109E-17 7.1292655E-01 6.2159275E-21 2.9738961E-14 2.8826540E-03 3.8832851E-03 2.283E-17 0.000E+00 0.000E+00 1.000E+00 1.000E+00 0.00E+00 0.00E+00 0.00E+00 0.000000 0.464399 0.0000000E+00 0.0000000000E+00
